;documents;0;1;2;3;4;5;6;7
127;Gel fort et ne fait pas de pellicule blanche quand il sèche;0.001269961465269795;0.0005750577945174083;0.002486373295232661;0.03281616119178077;0.0;0.0;0.003280959460802756;0.0
128;Utilisé sur des cheveux gris, j'ai dénoté une bonne différence.;0.0;0.0;0.0;0.039071246774650036;0.0;0.0;0.0006722425477826027;0.0
129;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;Fonctionne bien sur des cheveux déjà décolorés pour les entretenir. En tout cas sur les miens.;0.0003563845370166127;0.0014444280901366863;0.0;0.011171083842619644;0.0015000240868087583;0.0028258411161987454;0.0;0.0
131;Un bon shampoing correcteur, pour raviver le blond tres terni et redonner un coup de peps a son blond, a utiliser de temps en temps sauf si vous avez un vrai blond glacier/gris;0.0014366547968981264;0.0009248438013247028;0.0;0.035046364778875044;0.001603013869135683;0.0035807867723348283;0.0005991490065523655;0.0
132;Non je n'ai pas trouvé top top cette palette : même la main légère on remarque les démarcations, comme anti-cernes : niet, comme camoufleur de rougeurs : idem, dommage je pensai que cela ne se verrait pas hélas... la texture crémeuse pénètre dans les pores... et se fige dans les ridules..... bref moi déçue dommage peut être que d'autres sont ravies ce qui n'est pas mon cas par contre je n'ai pas mis de fond de teint par dessus juste une eau de teint;0.0005639589982390942;0.0017985491765685258;0.00825145609656352;0.05040555625804401;0.00020314611604049698;0.0;3.4537086719103515e-05;0.0
133;Arrivé en parfait état et dans les délais prévus. Le problème c'est que le packaging ne correspond pas à la photo et je ne le trouve pas sur le net... Mais bon je vais quand même l'évaluer:;0.0008669260334979182;0.002491614610026391;0.000543990015468425;0.012564870988741341;0.011305120310723053;0.0025976087801980203;0.0010147157759845197;0.0
134;Je mes très couvent l'eye liner. Je trouve ce produit vraiment pas mal! Seul bémol: le pinceau est un peu souple ça peut convenir a certaine mais je suis adepte du pinceau rigide ceci dit j'arrive à tracer mon trait, ça couleur est intense, du noir comme on aime!!! En résumé je dirai qu'il est presque parfait je le recommande !;0.033111877342211916;0.001589360817606082;3.639144169773052e-05;0.02125197585860428;0.0009734296648450579;0.0014629282513059778;0.001766288612106739;0.0012263801125002205
135;Bien mieux que nivea men que j'utilise deouis un moment. J'ai aussi testé avant celui ci le loreal hydra énergétic mais tjs pas convaincu j'ai acheté celui ci. A la première utilisation j'ai senti une différence et vu aussi que j'avais les traits moins tirés. Je travaille en horaires 3x8 ( matin, ap - midi,  nuit ) et j'ai besoin de rattraper les effets des décalages horaires. J'en suis satisfait. Il sent très bon et sa texture est excellente.;0.0005037003718123553;0.0013062558015988347;0.004844506542423232;0.025953365066545213;0.0008180143910280549;0.004021342969181744;0.0003102376506169518;0.0007661178539324915
136;Je l'utilise quotidiennement et les résultats sont probants.  Je recommande cette crème de soins.;0.0737292023361901;4.26567946328515e-05;0.0;0.05064113105751886;0.0009198462093821311;5.041681425867546e-05;0.0;0.0
137;Un excellent rapport qualité prix également;0.0;0.1350745181981021;0.0002040624975858136;0.0;0.0;0.0;0.0;0.0008761905990180222
138;Très bon soins , je le laisse agir une fois par semaine pendant 1h avant le rinçage pour un meilleur résultat;0.0008979997774559346;0.002615145239427816;0.0;0.03525850608761382;0.002052573388977925;0.0012836113674180034;0.0004451114370885391;0.0
139;Toujours aussi bien !;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140;J'adore ce liner! Facile à appliquer, tiens bien et très jolie noir brillant! Je recommande ce produit qui pour moi est de très bonne qualité!;0.0721096713974705;0.0;0.0010475545875881995;0.041914679241306714;0.001174337557631876;0.0;0.11601615599188562;0.003211040392751671
141;Cette huile a fait ses preuves. Je l'utilise depuis sa sortie à la vente en soin ou retouche sur cheveux secs ou mouillés. Un must have quotidien;0.0008548334956909573;0.0009435099221891665;0.00015919775555486582;0.02662730322496951;0.0;0.006489630497806473;0.0021622483784643717;0.002167593510657861
142;Cela fait longtemps que j’utilise cette cire, elle fixe très bien, très vite et sans effet gras ou mouillé, c’est exactement ce que je recherche chez un produit coiffant : l’invisibilité. Le parfum est agréable, seul point négatif à mon sens : le conditionnement est trop petit même si il en faut peu pour se coiffer. Je recommande vivement cette cire si vous cherchez une fixation forte et un effet invisible.;0.035458641697432756;0.003586327764923486;0.0034986717892438422;0.037933990354621056;0.0;0.0;0.0006252724366523191;0.001330465474589037
143;Conditionnement très économique par rapport aux 500 ml que j'achetais chez mon coiffeur pour pratiquement le même prix. Il faut juste prévoir une pompe pour une utilisation plus pratique... ou récupérer sa pompe de son flacon de 500 ml :) Très bon shampoing que j'utilise depuis plusieurs années. La couleur ne vire pas et les cheveux restent soyeux.;0.0;0.04973694689315477;0.002133409834193058;0.04231927121252072;0.0017253950946241145;0.0019118871784596875;0.0019062041147620587;0.004433771225587522
144;Le boîtier est arrivé cassé, avec plein de bout de plastiques partout à l’intérieur et de ce fait, il ne se ferme pas. En soit, ce n’est pas si grave et la qualité n’est pas altérée mais bon, un peu embêtant pour le transport.;0.0;0.0;0.00031671024079130025;0.0010191951070394286;0.0;6.424162452102441e-05;0.062031211930921704;0.0
145;Ce shampoing est génial pour éviter d'avoir les cheveux qui jaunissent même sur les cheveux blonds (qu'ils soient colorés ou pas);0.0021294513686993706;0.0008193116084929081;0.0009989607514349105;0.01354248054694482;0.0002719867944440958;0.004523110107120487;0.00021771903211613235;0.000687622136280838
146;je suis contente de l'avoir trouvé.;0.001982515795965632;0.004385794654692586;0.004733898357814199;0.01809478173574599;0.002453617759504607;0.0034349254387942463;0.0;0.00263882554713402
147;( pour ceux et celle qui l'utilise, il faut juste prévoir un soin ou un masque hydratant apres;0.0006773605526445865;0.002041405755516582;0.0;0.07707282448460476;0.0;0.0;0.0022936908733473234;0.0014985356173256898
148;Je  connais déjà, je m'en serre depuis 4 ans.  idéale pour les cheveux frisées, non crépu. Pour les cheveux difficile à coiffer, ou trop de volume, tout change aprés l'application de ce produit. les cheveux sont plus lègere et l'application est très simple et rapide.;0.0021356445870520943;0.0027916647262376812;0.0;0.028247687149924393;0.004628942382860216;0.002852467625290777;0.0006354351899176149;0.0010095523409666225
149;Je trouve ce soin anti âge très agréable sur la peau. L’application se fait facilement et la crème est rapidement absorbée par la peau. Elle ne laisse pas d’impression de tension ou d’effet gras.;0.0;0.0;0.0;0.13772281524427388;0.0;0.0;0.0;0.00011060054453138552
150;On peut aussi l’appliquer après le rasage en remplacement d’un après rasage, ce qui apaise le feu du rasoir et rafraichie la peau.;0.0;0.0;0.0;0.05029200366462211;0.0;0.0;0.0;0.00011491023815568113
151;Pour l’effet anti ride il faudra voir avec le temps, mais au quotidien c’est une bonne crème hydratante.;0.00024551953400750546;0.002561631288151522;0.0005793251431987017;0.031200567315773756;0.0013469928052382567;0.00034846832136126805;0.0;0.0
152;Je ne sais pas depuis combien de temps l’eyeliner est en stock mais il est tout sec !! Pour preuve, je n’en ai déjà plus ! Même si j’en mettais tous les jours, ça serait impossible !!!!;0.0007103526244549622;0.0009741118007950366;0.0;0.028788897275250795;0.0018828269060280239;0.0024400073932693196;1.5590273425228014e-05;0.0
153;"Mais alors pas du tout, trop épaisse, pas agréable à étaler et elle me fait plan aux yeux; ça fait beaucoup";0.0003292711045815837;0.00025619466949609106;0.0005703403441711529;0.005286761514762988;0.0;0.0;0.00030961213907360643;0.0
154;Produit que j'utilise depuis tres longtemps et toujours aussi satisfaite ...;0.0;0.0008515357351434946;0.0;0.009364593648979305;0.0;0.2526153274387804;0.0;0.000400472942258926
155;"Traite les cheveux, leur donne douceur et éclat ; indispensable lorsque l'on a les cheveux méchés!! je ne peux plus faire sans.";0.0006177786631024994;0.0001966714865059176;5.3464000164520405e-06;0.015443487924575524;0.00019333416741434593;0.0006252712913962637;0.0;0.0
156;Âpres deux applications espacées deux 6jours ,résultat impressionnant.Une belle couleur naturelle apparaît.C'est vraiment ma teinte des cheveux de ma jeunesse .voir á long terme!Pour le moment ce produit me convient.;8.33366402245985e-05;0.0013396245865345362;0.001192719604055471;0.04597341605729766;0.0015830445851423766;0.0029035280006028683;3.8867424427047136e-05;0.0
157;Très satisfaite de cette huile de L'Oréal !;0.0002115386723237789;0.0;0.0034010510600815296;0.0011825132373131082;0.0;0.17966174501874582;0.006283882633170378;0.005307123113921673
158;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159;Je l'avais déjà acheté chez mon coiffeur et évidemment elle est rare a trouver en magasin , même introuvable en grande surface .;0.0008326082390577097;0.009179850008689565;0.0;0.02256213701715652;0.0024909926705815964;0.005141856540958646;0.001634490216343746;0.0002396841041394422
160;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
161;Franchement , mes cheveux secs sont tout aussi ravis que moi . J'ai les cheveux cassant notamment dût à l'utilisation quotidienne de fer à lisser et aussi des colorations et j'en passe .. Et cette huile même si elle n'est pas miraculeuse , fait un bon boulot pour les bichonner et leur donner un coup de fouet .;0.0006234862247758433;0.0;0.0;0.030505352582309304;0.0012022919689312244;0.0018376227778217722;0.0010232489341272034;0.0033169064373689203
162;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
163;Je l'utilise en masque comme en soin quotidien . Pour celles qui ont les cheveux gras , elle n'est pas trop grasse si vous en appliquez le stricte minimum vous n'aurez pas d'effet plâtre . Pour ma part , je met deux pressions et sa me suffit .;0.0014898733181553877;0.001314400941045613;0.002656670872959295;0.04812985932278155;0.0;0.004021635731553667;0.0007898737089739615;0.0010882601213543705
164;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;La bouteille a tenu 1 mois quasiment pour moi et je ne quitte plus cette huile , vraiment je la recommande .;0.06453431943548293;0.0008299065539269698;0.002920244872690501;0.0038645161537085243;0.0;0.0032356970061165036;0.0015947131631731122;0.0032580682622979965
166;Petit + également  : Odeur agréable .;0.0;0.011289585347619684;0.16529958681956078;0.00447190171660858;1.4164934896484667e-05;0.0015222137732760202;0.0;0.0
167;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168;J'ai donné un avis honnête sur le produit et espère qu'il vous sera utile .;0.00010299274196480499;0.0003877117777513764;0.0002479584842532044;0.011394847079167452;0.000326777149253531;0.0008425210495323009;0.0;0.0
169;ça va mais ce n'est pas facile de faire un trait près de cils et discret, après on peut effacer un peu mais  pas facile pour s'en servir tous les matins.;0.00026197938113061065;0.0;0.0;0.04147432628279777;0.0005764777939723223;0.0;0.0;0.0
170;Vraiment un tres bon produit javais les cheveux sec. En une seule application jai sentis deja la difference. Jai combiné masque et shampooing de la meme gamme le top;0.001379365719533477;0.001616375036199817;0.0008036224337821824;0.031576075893132494;0.0;0.000532947578857447;0.002389768719354992;0.0026723464291925174
171;J'adore ce produit,moins cher que chez le coiffeur, les cheveux sont doux, brillant,.facile à coiffer je le recommande,mon mari l'utilise aussi.;0.07098731396068787;0.0034054761816054574;0.0;0.02860449965758411;0.0014202939125377407;0.008558227734322237;0.0008736662373126057;0.09960759617471295
172;produit de couleur violet, qui peut éclaircir vraiment le blond mais seulement le blond déjà clair, car sur du blond jaunatre (comme après décoloration) il ne marche pas vraiment. je le conseille !;0.001747183371481943;0.0007410314694176574;0.0;0.028447367913587797;0.002202831026088041;0.005923908263696948;0.0004542424783708657;0.0
173;Ayant fait 3 décolorations en 4 jours, mes cheveux étaient à la limite de la casse, on aurait dit que j'avais de la paille sur la tête (sans mauvais jeux de mots).;0.00032813138862207246;0.0005976082418403899;0.0005247004238257669;0.005287284463093336;0.0006709625102541558;0.0006827892106456225;0.00013811931430076537;0.0002458922163304501
174;Après plusieurs applications sur 2 semaines à 3 semaines, j'ai déjà vu la différence, certes il n'existe pas de remède miracle, mes cheveux ne sont pas encore au top mais, ils sont déjà de moins en moins abimés et vous allez très vite vous en rendre compte.;0.0005117173395837919;0.0024754764718612726;0.00031857146553888606;0.03172043507023839;0.0017700078863057784;0.0024945775517797556;0.0;0.0
175;Ce masque ressemble à ceux des grandes surfaces. Aucun changement;0.00018842290782590426;0.0038531454757291857;0.0009556050894723531;0.01554838153434473;0.0;0.0007691195803828614;0.0023554356690621567;0.004531119279914258
176;Aucune amélioration de mes cheveux. En fait, le miracle n'existe pas....;0.00023004299805715354;2.5272569330239262e-05;0.0002755857707101828;0.004439325552036778;0.0;3.4810778326843176e-05;0.0005221325985850316;0.0
177;je connaissais ces palettes, j’utilise les palettes bronze et jungle. Le soucis de celle ci c'est que les deux couleurs du milieu ne se différencient pas...ça fait pas du tout un smoky ni même un dégradé, néanmoins c'est très joli et léger, parfait pour l'été, je le porte tous les jours!;0.0004560259733529699;0.0007812388405265695;0.002333703972280224;0.02399121252231701;0.001153693603095942;0.0008403705799482885;0.0009878704630586653;0.0
178;C'est irisé! Moi j'aime bien mais faut le savoir quand même, c'est très irisé!;0.0;0.0002479935445048437;0.00012951332978322044;0.008226768667887383;0.0001480928462253173;0.0;0.0;0.0
179;"Après avoir testé plusieurs eyes liner en crèmes, je suis ravie d'être enfin tombée sur quelque chose qui tient dans le temps et d'une qualité irréprochable. Très facile à appliquer, avec le pinceau fourni ou un autre le liner ""s'étale"" bien et permet de faire un très net et précis. Je recommande sans hésiter !!!";0.034154524386421435;0.0011505219936883812;0.0;0.02776052137969392;0.0009247605775922493;0.0009313769430866742;0.053731427617517;0.0
